Symbol,I.HSI,I.HSI,I.HSI,I.HSI
2021-06-21,"28,501.64","28,590.22","28,314.93","28,489.00"
2021-06-22,"28,575.16","28,579.00","28,299.66","28,309.76"
2021-06-23,"28,468.24","28,893.79","28,406.61","28,817.07"
2021-06-24,"28,865.46","28,993.37","28,782.34","28,882.46"
2021-06-25,"29,002.67","29,305.17","28,971.60","29,288.22"
2021-06-26,"29,002.67","29,305.17","28,971.60","29,288.22"
2021-06-27,"29,002.67","29,305.17","28,971.60","29,288.22"
2021-06-28,"29,366.49","29,394.69","29,209.43","29,268.30"
2021-06-29,"29,291.89","29,291.89","28,924.61","28,994.10"
2021-06-30,"29,107.90","29,146.28","28,827.70","28,827.95"
2021-07-01,"29,107.90","29,146.28","28,827.70","28,827.95"
2021-07-02,"28,859.02","28,859.02","28,231.73","28,310.42"
2021-07-03,"28,859.02","28,859.02","28,231.73","28,310.42"
2021-07-04,"28,859.02","28,859.02","28,231.73","28,310.42"
2021-07-05,"28,098.91","28,338.79","28,042.71","28,143.50"
2021-07-06,"28,136.63","28,151.35","27,904.53","28,072.86"
2021-07-07,"27,777.81","27,969.41","27,703.41","27,960.62"
2021-07-08,"27,881.50","27,921.06","27,110.62","27,153.13"
2021-07-09,"27,131.57","27,450.79","26,861.87","27,344.54"
2021-07-10,"27,131.57","27,450.79","26,861.87","27,344.54"
2021-07-11,"27,131.57","27,450.79","26,861.87","27,344.54"
2021-07-12,"27,672.70","27,741.19","27,420.35","27,515.24"
2021-07-13,"27,694.03","28,052.32","27,612.69","27,963.41"
2021-07-14,"27,965.39","27,965.39","27,708.71","27,787.46"
2021-07-15,"27,801.40","28,181.21","27,741.09","27,996.27"
2021-07-16,"27,972.56","28,218.53","27,878.53","28,004.68"
2021-07-17,"27,972.56","28,218.53","27,878.53","28,004.68"
2021-07-18,"27,972.56","28,218.53","27,878.53","28,004.68"
2021-07-19,"27,786.54","27,786.54","27,397.29","27,489.78"
2021-07-20,"27,395.83","27,532.86","27,121.49","27,259.25"
2021-07-21,"27,339.22","27,371.50","26,971.03","27,224.58"
2021-07-22,"27,464.28","27,759.71","27,455.43","27,723.84"
2021-07-23,"27,740.95","27,740.95","27,222.04","27,321.98"
2021-07-24,"27,740.95","27,740.95","27,222.04","27,321.98"
2021-07-25,"27,740.95","27,740.95","27,222.04","27,321.98"
2021-07-26,"26,825.73","26,878.75","26,177.40","26,192.32"
2021-07-27,"26,011.51","26,323.61","24,748.84","25,086.43"
2021-07-28,"25,356.74","25,520.75","24,848.43","25,473.88"
2021-07-29,"26,221.36","26,335.36","25,857.42","26,315.32"
2021-07-30,"26,042.84","26,151.00","25,636.89","25,961.03"
2021-07-31,"26,042.84","26,151.00","25,636.89","25,961.03"
2021-08-01,"26,042.84","26,151.00","25,636.89","25,961.03"
2021-08-02,"26,054.81","26,300.55","25,743.09","26,235.80"
2021-08-03,"26,289.06","26,289.06","25,774.62","26,194.82"
2021-08-04,"26,161.83","26,650.82","26,009.83","26,426.55"
2021-08-05,"26,390.01","26,569.37","26,126.37","26,204.69"
2021-08-06,"26,262.97","26,276.87","26,002.41","26,179.40"
2021-08-07,"26,262.97","26,276.87","26,002.41","26,179.40"
2021-08-08,"26,262.97","26,276.87","26,002.41","26,179.40"
2021-08-09,"25,969.23","26,527.24","25,920.85","26,283.40"
2021-08-10,"26,456.61","26,610.95","26,138.87","26,605.62"
2021-08-11,"26,491.74","26,822.47","26,454.45","26,660.16"
2021-08-12,"26,623.77","26,713.24","26,385.45","26,517.82"
2021-08-13,"26,296.19","26,521.95","26,200.24","26,391.62"
2021-08-14,"26,296.19","26,521.95","26,200.24","26,391.62"
2021-08-15,"26,296.19","26,521.95","26,200.24","26,391.62"
2021-08-16,"26,365.19","26,449.71","26,046.90","26,181.46"
2021-08-17,"26,137.90","26,258.79","25,615.38","25,745.87"
2021-08-18,"25,800.03","26,025.14","25,708.95","25,867.01"
2021-08-19,"25,787.84","25,832.92","25,183.67","25,316.33"
2021-08-20,"25,241.32","25,244.75","24,581.60","24,849.72"
2021-08-21,"25,241.32","25,244.75","24,581.60","24,849.72"
2021-08-22,"25,241.32","25,244.75","24,581.60","24,849.72"
2021-08-23,"25,169.45","25,458.33","25,036.99","25,109.59"
2021-08-24,"25,428.68","25,727.92","25,361.75","25,727.92"
2021-08-25,"25,930.05","25,982.64","25,548.47","25,693.95"
2021-08-26,"25,673.78","25,706.62","25,255.83","25,415.69"
2021-08-27,"25,337.55","25,641.33","25,304.62","25,407.89"
2021-08-28,"25,337.55","25,641.33","25,304.62","25,407.89"
2021-08-29,"25,337.55","25,641.33","25,304.62","25,407.89"
2021-08-30,"25,406.49","25,583.59","25,219.80","25,539.54"
2021-08-31,"25,524.23","25,878.99","25,110.72","25,878.99"
2021-09-01,"25,871.82","26,101.95","25,694.11","26,028.29"
2021-09-02,"26,203.52","26,359.31","25,967.98","26,090.43"
2021-09-03,"26,022.67","26,052.81","25,811.77","25,901.99"
2021-09-04,"26,022.67","26,052.81","25,811.77","25,901.99"
2021-09-05,"26,022.67","26,052.81","25,811.77","25,901.99"
2021-09-06,"25,827.17","26,176.43","25,827.17","26,163.63"
2021-09-07,"26,207.22","26,458.88","26,135.40","26,353.63"
2021-09-08,"26,396.11","26,560.04","26,164.79","26,320.93"
2021-09-09,"26,076.93","26,125.09","25,624.52","25,716.00"
2021-09-10,"25,870.71","26,205.91","25,870.71","26,205.91"
2021-09-11,"25,870.71","26,205.91","25,870.71","26,205.91"
2021-09-12,"25,870.71","26,205.91","25,870.71","26,205.91"
2021-09-13,"25,885.30","25,886.90","25,570.84","25,813.81"
2021-09-14,"25,827.70","25,900.68","25,377.83","25,502.23"
2021-09-15,"25,310.03","25,411.91","24,990.94","25,033.21"
2021-09-16,"25,042.03","25,045.55","24,505.21","24,667.85"
2021-09-17,"24,589.17","24,920.76","24,424.74","24,920.76"
2021-09-18,"24,589.17","24,920.76","24,424.74","24,920.76"
2021-09-19,"24,589.17","24,920.76","24,424.74","24,920.76"
2021-09-20,"24,640.43","24,640.43","23,871.84","24,099.14"
2021-09-21,"23,867.16","24,284.87","23,771.46","24,221.54"
2021-09-22,"23,867.16","24,284.87","23,771.46","24,221.54"
2021-09-23,"24,614.14","24,827.46","24,313.68","24,510.98"
2021-09-24,"24,487.24","24,636.64","24,095.79","24,192.16"
2021-09-25,"24,487.24","24,636.64","24,095.79","24,192.16"
2021-09-26,"24,487.24","24,636.64","24,095.79","24,192.16"
2021-09-27,"24,131.42","24,509.00","24,131.42","24,208.78"
2021-09-28,"24,323.00","24,679.46","24,232.98","24,500.39"
2021-09-29,"24,276.71","24,694.46","24,045.99","24,663.50"
2021-09-30,"24,494.26","24,660.68","24,346.75","24,575.64"
2021-10-01,"24,494.26","24,660.68","24,346.75","24,575.64"
2021-10-02,"24,494.26","24,660.68","24,346.75","24,575.64"
2021-10-03,"24,494.26","24,660.68","24,346.75","24,575.64"
2021-10-04,"24,478.68","24,478.68","23,908.05","24,036.37"
2021-10-05,"23,771.65","24,180.08","23,681.44","24,104.15"
2021-10-06,"24,259.20","24,259.20","23,812.35","23,966.49"
2021-10-07,"24,339.32","24,741.28","24,310.11","24,701.73"
2021-10-08,"25,064.80","25,064.80","24,595.58","24,837.85"
2021-10-09,"25,064.80","25,064.80","24,595.58","24,837.85"
2021-10-10,"25,064.80","25,064.80","24,595.58","24,837.85"
2021-10-11,"25,161.80","25,437.16","25,161.80","25,325.09"
2021-10-12,"24,995.95","25,188.78","24,865.80","24,962.59"
2021-10-13,"24,962.59","24,962.59","24,962.59","24,962.59"
2021-10-14,"26,559.68","26,575.33","26,195.78",0.00
2021-10-15,"25,187.05","25,330.96","24,929.56","25,330.96"
2021-10-16,"25,187.05","25,330.96","24,929.56","25,330.96"
2021-10-17,"25,187.05","25,330.96","24,929.56","25,330.96"
2021-10-18,"25,425.32","25,425.32","25,123.25","25,409.75"
2021-10-19,"25,471.25","25,808.62","25,458.03","25,787.21"
2021-10-20,"26,074.20","26,214.63","25,915.62","26,136.02"
2021-10-21,"26,141.85","26,229.80","25,840.59","26,017.53"
2021-10-22,"26,114.84","26,195.29","25,976.03","26,126.93"
2021-10-23,"26,114.84","26,195.29","25,976.03","26,126.93"
2021-10-24,"26,114.84","26,195.29","25,976.03","26,126.93"
2021-10-25,"26,020.78","26,212.90","25,929.67","26,132.03"
2021-10-26,"26,234.94","26,234.94","25,905.08","26,038.27"
2021-10-27,"25,795.17","25,795.17","25,555.17","25,628.74"
2021-10-28,"25,648.42","25,736.38","25,473.16","25,555.73"
2021-10-29,"25,466.86","25,516.22","25,314.24","25,377.24"
2021-10-30,"25,466.86","25,516.22","25,314.24","25,377.24"
2021-10-31,"25,466.86","25,516.22","25,314.24","25,377.24"
2021-11-01,"25,268.35","25,270.41","24,972.50","25,154.32"
2021-11-02,"25,609.01","25,639.66","25,030.69","25,099.67"
2021-11-03,"25,060.93","25,187.09","24,808.59","25,024.75"
2021-11-04,"25,141.10","25,244.98","25,010.36","25,225.19"
2021-11-05,"24,950.68","25,049.37","24,724.39","24,870.51"
2021-11-06,"24,950.68","25,049.37","24,724.39","24,870.51"
2021-11-07,"24,950.68","25,049.37","24,724.39","24,870.51"
2021-11-08,"24,743.54","24,837.77","24,633.57","24,763.77"
2021-11-09,"24,952.82","24,956.37","24,678.66","24,813.13"
2021-11-10,"24,787.44","25,013.11","24,481.26","24,996.14"
2021-11-11,"24,856.11","25,324.66","24,836.21","25,247.99"
2021-11-12,"25,522.83","25,527.13","25,210.56","25,327.97"
2021-11-13,"25,522.83","25,527.13","25,210.56","25,327.97"
2021-11-14,"25,522.83","25,527.13","25,210.56","25,327.97"
2021-11-15,"25,437.99","25,483.26","25,230.33","25,390.91"
2021-11-16,"25,446.65","25,746.71","25,410.87","25,713.78"
2021-11-17,"25,667.81","25,667.81","25,520.67","25,650.08"
2021-11-18,"25,369.88","25,414.21","25,222.60","25,319.72"
2021-11-19,"24,934.40","25,077.15","24,825.43","25,049.97"
2021-11-20,"24,934.40","25,077.15","24,825.43","25,049.97"
2021-11-21,"24,934.40","25,077.15","24,825.43","25,049.97"
2021-11-22,"25,057.06","25,099.95","24,869.94","24,951.34"
2021-11-23,"24,688.99","24,794.72","24,618.74","24,651.58"
2021-11-24,"24,672.10","24,851.53","24,557.63","24,685.50"
2021-11-25,"24,699.69","24,762.61","24,532.82","24,740.16"
2021-11-26,"24,502.68","24,502.68","24,062.26","24,080.52"
2021-11-27,"24,502.68","24,502.68","24,062.26","24,080.52"
2021-11-28,"24,502.68","24,502.68","24,062.26","24,080.52"
2021-11-29,"23,910.49","24,134.32","23,774.31","23,852.24"
2021-11-30,"23,782.86","23,888.37","23,175.37","23,475.26"
2021-12-01,"23,595.57","23,864.30","23,537.65","23,658.92"
2021-12-02,"23,524.05","23,807.00","23,517.52","23,788.93"
2021-12-03,"23,675.26","23,802.77","23,451.93","23,766.69"
2021-12-04,"23,675.26","23,802.77","23,451.93","23,766.69"
2021-12-05,"23,675.26","23,802.77","23,451.93","23,766.69"
2021-12-06,"23,420.44","23,628.30","23,314.97","23,349.38"
2021-12-07,"23,704.51","23,989.78","23,512.50","23,983.66"
2021-12-08,"24,090.02","24,097.98","23,907.30","23,996.87"
2021-12-09,"24,168.41","24,324.84","24,153.72","24,254.86"
2021-12-10,"24,070.56","24,214.68","23,916.63","23,995.72"
2021-12-11,"24,070.56","24,214.68","23,916.63","23,995.72"
2021-12-12,"24,070.56","24,214.68","23,916.63","23,995.72"
2021-12-13,"24,242.26","24,385.44","23,936.93","23,954.58"
2021-12-14,"23,693.73","23,817.58","23,560.13","23,635.95"
2021-12-15,"23,658.04","23,745.75","23,325.92","23,420.76"
2021-12-16,"23,287.93","23,526.05","23,155.62","23,475.50"
2021-12-17,"23,463.78","23,463.78","23,158.70","23,192.63"
2021-12-18,"23,463.78","23,463.78","23,158.70","23,192.63"
2021-12-19,"23,463.78","23,463.78","23,158.70","23,192.63"
2021-12-20,"23,079.83","23,145.30","22,665.25","22,744.86"
2021-12-21,"22,795.57","23,100.18","22,730.08","22,971.33"
2021-12-22,"23,221.13","23,258.71","22,979.76","23,102.33"
2021-12-23,"23,141.79","23,264.75","23,027.15","23,193.64"
2021-12-24,"23,375.99","23,383.19","23,186.57","23,223.76"
2021-12-25,"23,375.99","23,383.19","23,186.57","23,223.76"
2021-12-26,"23,375.99","23,383.19","23,186.57","23,223.76"
2021-12-27,"23,375.99","23,383.19","23,186.57","23,223.76"
2021-12-28,"23,282.35","23,319.44","23,099.48","23,280.56"
2021-12-29,"23,253.98","23,253.98","23,008.28","23,086.54"
2021-12-30,"23,130.45","23,248.26","22,990.24","23,112.01"
2021-12-31,"23,553.79","23,590.12","23,394.77","23,397.67"
2022-01-01,"23,553.79","23,590.12","23,394.77","23,397.67"
2022-01-02,"23,553.79","23,590.12","23,394.77","23,397.67"
2022-01-03,"23,510.54","23,605.03","23,193.19","23,274.75"
2022-01-04,"23,400.62","23,439.30","23,146.89","23,289.84"
2022-01-05,"23,323.77","23,323.77","22,851.50","22,907.25"
2022-01-06,"22,843.20","23,082.95","22,709.60","23,072.86"
2022-01-07,"23,318.92","23,497.50","23,162.85","23,493.38"
2022-01-08,"23,318.92","23,497.50","23,162.85","23,493.38"
2022-01-09,"23,318.92","23,497.50","23,162.85","23,493.38"
2022-01-10,"23,523.90","23,790.52","23,399.09","23,746.54"
2022-01-11,"23,678.69","23,863.83","23,595.01","23,739.06"
2022-01-12,"24,069.52","24,402.17","24,069.52","24,402.17"
2022-01-13,"24,561.48","24,561.48","24,289.19","24,429.77"
2022-01-14,"24,185.86","24,383.32","24,140.81","24,383.32"
2022-01-15,"24,185.86","24,383.32","24,140.81","24,383.32"
2022-01-16,"24,185.86","24,383.32","24,140.81","24,383.32"
2022-01-17,"24,390.29","24,408.88","24,111.74","24,218.03"
2022-01-18,"24,274.75","24,385.05","24,009.71","24,112.78"
2022-01-19,"24,229.78","24,286.14","23,951.60","24,127.85"
2022-01-20,"24,263.15","24,952.35","24,233.18","24,952.35"
2022-01-21,"24,897.59","24,982.03","24,723.92","24,965.55"
2022-01-22,"24,897.59","24,982.03","24,723.92","24,965.55"
2022-01-23,"24,897.59","24,982.03","24,723.92","24,965.55"
2022-01-24,"24,693.43","24,795.54","24,570.87","24,656.46"
2022-01-25,"24,251.52","24,366.89","24,001.96","24,243.61"
2022-01-26,"24,342.90","24,487.30","24,123.70","24,289.90"
2022-01-27,"23,952.01","23,952.01","23,565.00","23,807.00"
2022-01-28,"23,818.94","23,848.02","23,507.03","23,550.08"
2022-01-29,"23,818.94","23,848.02","23,507.03","23,550.08"
2022-01-30,"23,818.94","23,848.02","23,507.03","23,550.08"
2022-01-31,"23,624.14","23,975.70","23,469.76","23,802.26"
2022-02-01,"23,624.14","23,975.70","23,469.76","23,802.26"
2022-02-02,"23,624.14","23,975.70","23,469.76","23,802.26"
2022-02-03,"23,624.14","23,975.70","23,469.76","23,802.26"
2022-02-04,"24,392.86","24,609.33","24,140.89","24,573.29"
2022-02-05,"24,392.86","24,609.33","24,140.89","24,573.29"
2022-02-06,"24,392.86","24,609.33","24,140.89","24,573.29"
2022-02-07,"24,609.43","24,616.50","24,365.89","24,579.55"
2022-02-08,"24,548.05","24,548.05","24,149.75","24,329.49"
2022-02-09,"24,727.34","24,896.43","24,690.45","24,829.99"
2022-02-10,"25,050.59","25,050.59","24,649.74","24,924.35"
2022-02-11,"24,837.20","24,957.81","24,732.65","24,906.66"
2022-02-12,"24,837.20","24,957.81","24,732.65","24,906.66"
2022-02-13,"24,837.20","24,957.81","24,732.65","24,906.66"
2022-02-14,"24,725.10","24,733.11","24,482.86","24,556.57"
2022-02-15,"24,458.50","24,570.09","24,219.90","24,355.71"
2022-02-16,"24,618.30","24,728.93","24,548.05","24,718.90"
2022-02-17,"24,722.88","24,861.82","24,523.95","24,792.77"
2022-02-18,"24,633.66","24,763.37","24,284.53","24,327.71"
2022-02-19,"24,633.66","24,763.37","24,284.53","24,327.71"
2022-02-20,"24,633.66","24,763.37","24,284.53","24,327.71"
2022-02-21,"24,109.59","24,231.08","23,998.77","24,170.07"
2022-02-22,"23,692.54","23,813.64","23,336.78","23,520.00"
2022-02-23,"23,617.97","23,745.07","23,500.92","23,660.28"
2022-02-24,"23,268.03","23,376.37","22,786.39","22,901.56"
2022-02-25,"22,908.10","23,046.86","22,718.15","22,767.18"
2022-02-26,"22,908.10","23,046.86","22,718.15","22,767.18"
2022-02-27,"22,908.10","23,046.86","22,718.15","22,767.18"
2022-02-28,"22,818.17","22,818.17","22,406.12","22,713.02"
2022-03-01,"22,739.84","22,937.56","22,591.73","22,761.71"
2022-03-02,"22,568.36","22,712.44","22,299.14","22,343.92"
2022-03-03,"22,434.26","22,543.42","22,378.11","22,467.34"
2022-03-04,"21,879.13","22,017.94","21,838.99","21,905.29"
2022-03-05,"21,879.13","22,017.94","21,838.99","21,905.29"
2022-03-06,"21,879.13","22,017.94","21,838.99","21,905.29"
2022-03-07,"21,308.90","21,327.19","20,826.36","21,057.63"
2022-03-08,"21,082.39","21,303.52","20,638.95","20,765.87"
2022-03-09,"20,820.02","20,957.72","20,102.57","20,627.71"
2022-03-10,"21,106.57","21,114.44","20,709.62","20,890.26"
2022-03-11,"20,460.03","20,778.86","20,079.15","20,553.79"
2022-03-12,"20,460.03","20,778.86","20,079.15","20,553.79"
2022-03-13,"20,460.03","20,778.86","20,079.15","20,553.79"
2022-03-14,"20,203.84","20,203.84","19,416.78","19,531.66"
2022-03-15,"18,931.18","19,392.69","18,235.48","18,415.08"
2022-03-16,"18,956.02","20,120.85","18,584.04","20,087.50"
2022-03-17,"21,430.71","21,501.23","20,786.69","21,501.23"
2022-03-18,"21,232.88","21,646.15","20,922.37","21,412.40"
2022-03-19,"21,232.88","21,646.15","20,922.37","21,412.40"
2022-03-20,"21,232.88","21,646.15","20,922.37","21,412.40"
2022-03-21,"21,823.07","21,823.07","21,096.31","21,221.34"
2022-03-22,"21,319.19","21,906.32","21,266.90","21,889.28"
2022-03-23,"22,088.79","22,423.51","21,983.10","22,154.08"
2022-03-24,"22,002.87","22,231.67","21,900.13","21,945.95"
2022-03-25,"21,735.61","21,944.08","21,289.26","21,404.88"
2022-03-26,"21,735.61","21,944.08","21,289.26","21,404.88"
2022-03-27,"21,735.61","21,944.08","21,289.26","21,404.88"
2022-03-28,"21,422.20","21,790.97","21,202.69","21,684.97"
2022-03-29,"21,771.29","21,937.27","21,722.17","21,927.63"
2022-03-30,"22,101.63","22,391.35","22,033.78","22,232.03"
2022-03-31,"22,262.16","22,262.16","21,922.58","21,996.85"
2022-04-01,"21,693.10","22,039.55","21,558.05","22,039.55"
2022-04-02,"21,693.10","22,039.55","21,558.05","22,039.55"
2022-04-03,"21,693.10","22,039.55","21,558.05","22,039.55"
2022-04-04,"22,227.11","22,523.64","22,124.03","22,502.31"
2022-04-05,"22,227.11","22,523.64","22,124.03","22,502.31"
2022-04-06,"22,220.21","22,244.99","22,015.12","22,080.52"
2022-04-07,"21,910.40","22,236.93","21,779.19","21,808.98"
2022-04-08,"21,667.53","21,872.01","21,568.22","21,872.01"
2022-04-09,"21,667.53","21,872.01","21,568.22","21,872.01"
2022-04-10,"21,667.53","21,872.01","21,568.22","21,872.01"
2022-04-11,"21,688.03","21,688.03","21,132.54","21,208.30"
2022-04-12,"21,279.18","21,519.13","20,988.20","21,319.13"
2022-04-13,"21,192.62","21,531.48","21,141.06","21,374.37"
2022-04-14,"21,463.35","21,587.47","21,358.73","21,518.08"
2022-04-15,"21,463.35","21,587.47","21,358.73","21,518.08"
2022-04-16,"21,463.35","21,587.47","21,358.73","21,518.08"
2022-04-17,"21,463.35","21,587.47","21,358.73","21,518.08"
2022-04-18,"21,463.35","21,587.47","21,358.73","21,518.08"
2022-04-19,"21,106.00","21,191.80","20,896.43","21,027.76"
2022-04-20,"20,972.84","21,214.98","20,889.02","20,944.67"
2022-04-21,"20,780.86","20,920.60","20,483.86","20,682.22"
2022-04-22,"20,261.61","20,709.49","20,184.96","20,638.52"
2022-04-23,"20,261.61","20,709.49","20,184.96","20,638.52"
2022-04-24,"20,261.61","20,709.49","20,184.96","20,638.52"
2022-04-25,"20,284.60","20,284.60","19,784.28","19,869.34"
2022-04-26,"19,869.34","20,256.38","19,859.25","19,934.71"
2022-04-27,"19,723.46","20,053.11","19,665.49","19,946.36"
2022-04-28,"20,118.79","20,286.83","19,956.67","20,276.17"
2022-04-29,"20,271.40","21,176.58","20,040.07","21,089.39"
2022-04-30,"20,271.40","21,176.58","20,040.07","21,089.39"
2022-05-01,"20,271.40","21,176.58","20,040.07","21,089.39"
2022-05-02,"20,271.40","21,176.58","20,040.07","21,089.39"
2022-05-03,"20,927.62","21,291.80","20,648.53","21,101.89"
2022-05-04,"21,025.70","21,047.13","20,772.80","20,869.52"
2022-05-05,"21,163.15","21,284.85","20,776.97","20,793.40"
2022-05-06,"20,287.06","20,320.28","19,973.47","20,001.96"
2022-05-07,"20,287.06","20,320.28","19,973.47","20,001.96"
2022-05-08,"20,287.06","20,320.28","19,973.47","20,001.96"
2022-05-09,"20,287.06","20,320.28","19,973.47","20,001.96"
2022-05-10,"19,300.68","19,758.63","19,178.89","19,633.69"
2022-05-11,"19,511.80","20,083.49","19,474.03","19,824.57"
2022-05-12,"19,556.89","19,731.27","19,342.89","19,380.34"
2022-05-13,"19,615.99","19,925.44","19,608.26","19,898.77"
2022-05-14,"19,615.99","19,925.44","19,608.26","19,898.77"
2022-05-15,"19,615.99","19,925.44","19,608.26","19,898.77"
2022-05-16,"20,131.53","20,173.22","19,764.96","19,950.21"
2022-05-17,"20,193.60","20,626.42","20,169.24","20,602.52"
2022-05-18,"20,674.23","20,711.93","20,389.61","20,644.28"
2022-05-19,"20,146.96","20,277.94","19,924.87","20,120.68"
2022-05-20,"20,470.95","20,794.13","20,408.68","20,717.24"
2022-05-21,"20,470.95","20,794.13","20,408.68","20,717.24"
2022-05-22,"20,470.95","20,794.13","20,408.68","20,717.24"
2022-05-23,"20,608.65","20,642.76","20,303.55","20,470.06"
2022-05-24,"20,420.14","20,509.62","19,989.62","20,112.10"
2022-05-25,"20,115.56","20,370.74","20,067.98","20,171.27"
2022-05-26,"20,272.22","20,272.22","19,890.76","20,116.20"
2022-05-27,"20,646.06","20,779.75","20,494.15","20,697.36"
2022-05-28,"20,646.06","20,779.75","20,494.15","20,697.36"
2022-05-29,"20,646.06","20,779.75","20,494.15","20,697.36"
2022-05-30,"20,933.50","21,169.08","20,885.02","21,123.93"
2022-05-31,"21,106.41","21,415.20","21,029.72","21,415.20"
2022-06-01,"21,407.79","21,411.95","21,154.04","21,294.94"
2022-06-02,"21,057.04","21,115.78","20,884.16","21,082.13"
2022-06-03,"21,057.04","21,115.78","20,884.16","21,082.13"
2022-06-04,"21,057.04","21,115.78","20,884.16","21,082.13"
2022-06-05,"21,057.04","21,115.78","20,884.16","21,082.13"
2022-06-06,"21,282.51","21,691.92","21,030.07","21,653.90"
2022-06-07,"21,577.48","21,744.46","21,394.59","21,531.67"
2022-06-08,"21,788.89","22,064.12","21,734.49","22,014.59"
2022-06-09,"22,121.53","22,142.82","21,737.94","21,869.05"
2022-06-10,"21,522.50","21,935.01","21,487.91","21,806.18"
2022-06-11,"21,522.50","21,935.01","21,487.91","21,806.18"
2022-06-12,"21,522.50","21,935.01","21,487.91","21,806.18"
2022-06-13,"21,162.53","21,320.15","20,993.76","21,067.58"
2022-06-14,"20,783.54","21,175.01","20,717.64","21,067.99"
2022-06-15,"21,111.32","21,431.07","21,111.32","21,308.21"
2022-06-16,"21,515.64","21,545.84","20,697.41","20,845.43"
2022-06-17,"20,716.74","21,145.94","20,697.17","21,075.00"
2022-06-18,"20,716.74","21,145.94","20,697.17","21,075.00"
2022-06-19,"20,716.74","21,145.94","20,697.17","21,075.00"
2022-06-20,"20,948.80","21,175.98","20,839.02","21,163.91"
2022-06-21,"21,264.98","21,564.87","21,175.95","21,559.59"
2022-06-22,"21,469.74","21,519.58","21,008.34","21,008.34"
2022-06-23,"21,157.58","21,443.59","21,010.89","21,273.87"
2022-06-24,"21,450.68","21,762.67","21,408.66","21,719.06"
2022-06-25,"21,450.68","21,762.67","21,408.66","21,719.06"
2022-06-26,"21,450.68","21,762.67","21,408.66","21,719.06"
2022-06-27,"21,976.80","22,414.43","21,976.80","22,229.52"
2022-06-28,"22,144.63","22,449.31","21,952.44","22,418.97"
2022-06-29,"22,125.61","22,289.07","21,844.05","21,996.89"
2022-06-30,"21,917.45","22,111.91","21,719.17","21,859.79"
2022-07-01,"21,917.45","22,111.91","21,719.17","21,859.79"
2022-07-02,"21,917.45","22,111.91","21,719.17","21,859.79"
2022-07-03,"21,917.45","22,111.91","21,719.17","21,859.79"
2022-07-04,"21,690.68","21,886.35","21,458.63","21,830.35"
2022-07-05,"22,053.16","22,198.51","21,799.19","21,853.07"
2022-07-06,"21,777.64","21,833.40","21,286.66","21,586.66"
2022-07-07,"21,352.70","21,643.58","21,200.93","21,643.58"
2022-07-08,"21,961.75","21,961.75","21,614.65","21,725.78"
2022-07-09,"21,961.75","21,961.75","21,614.65","21,725.78"
2022-07-10,"21,961.75","21,961.75","21,614.65","21,725.78"
2022-07-11,"21,470.77","21,470.77","21,001.63","21,124.20"
2022-07-12,"20,905.07","21,084.09","20,779.59","20,844.74"
2022-07-13,"20,911.53","21,040.34","20,751.48","20,797.95"
2022-07-14,"20,818.27","20,888.80","20,554.15","20,751.21"
2022-07-15,"20,522.11","20,656.96","20,215.97","20,297.72"
2022-07-16,"20,522.11","20,656.96","20,215.97","20,297.72"
2022-07-17,"20,522.11","20,656.96","20,215.97","20,297.72"
2022-07-18,"20,479.58","20,866.33","20,294.14","20,846.18"
2022-07-19,"20,719.20","20,758.71","20,549.44","20,661.06"
2022-07-20,"20,968.42","21,111.78","20,884.92","20,890.22"
2022-07-21,"20,811.60","20,827.61","20,527.35","20,574.63"
2022-07-22,"20,717.47","20,788.46","20,513.80","20,609.14"
2022-07-23,"20,717.47","20,788.46","20,513.80","20,609.14"
2022-07-24,"20,717.47","20,788.46","20,513.80","20,609.14"
2022-07-25,"20,516.34","20,595.09","20,353.68","20,562.94"
2022-07-26,"20,676.68","20,952.45","20,631.82","20,905.88"
2022-07-27,"20,684.48","20,770.10","20,572.42","20,670.04"
2022-07-28,"20,705.46","20,772.63","20,533.42","20,622.68"
2022-07-29,"20,647.45","20,647.45","20,050.05","20,156.51"
2022-07-30,"20,647.45","20,647.45","20,050.05","20,156.51"
2022-07-31,"20,647.45","20,647.45","20,050.05","20,156.51"
2022-08-01,"20,026.60","20,251.43","19,883.92","20,165.84"
2022-08-02,"19,943.16","19,943.16","19,515.54","19,689.21"
2022-08-03,"19,865.69","19,921.91","19,685.48","19,767.09"
2022-08-04,"20,011.25","20,216.58","19,995.46","20,174.04"
2022-08-05,"20,283.59","20,283.59","20,096.54","20,201.94"
2022-08-06,"20,283.59","20,283.59","20,096.54","20,201.94"
2022-08-07,"20,283.59","20,283.59","20,096.54","20,201.94"
2022-08-08,"20,065.35","20,171.89","19,954.04","20,045.77"
2022-08-09,"20,039.30","20,250.87","19,856.23","20,003.44"
2022-08-10,"19,956.51","19,956.51","19,469.11","19,610.84"
2022-08-11,"19,840.57","20,082.43","19,789.96","20,082.43"
2022-08-12,"20,158.29","20,208.02","20,011.38","20,175.62"
2022-08-13,"20,158.29","20,208.02","20,011.38","20,175.62"
2022-08-14,"20,158.29","20,208.02","20,011.38","20,175.62"
2022-08-15,"20,038.48","20,260.66","19,984.04","20,040.86"
2022-08-16,"20,107.14","20,173.40","19,662.61","19,830.52"
2022-08-17,"19,995.77","20,069.85","19,800.58","19,922.45"
