Symbol,I.GDAXI,I.GDAXI,I.GDAXI,I.GDAXI
2020-04-24,"10,299.31","10,486.47","10,299.31","10,336.09"
2020-04-25,"10,299.31","10,486.47","10,299.31","10,336.09"
2020-04-26,"10,299.31","10,486.47","10,299.31","10,336.09"
2020-04-27,"10,551.07","10,660.36","10,523.10","10,659.99"
2020-04-28,"10,658.47","10,897.82","10,651.58","10,795.63"
2020-04-29,"10,812.74","11,125.35","10,789.52","11,107.74"
2020-04-30,"11,195.21","11,235.57","10,839.30","10,861.64"
2020-05-01,"11,195.21","11,235.57","10,839.30","10,861.64"
2020-05-02,"11,195.21","11,235.57","10,839.30","10,861.64"
2020-05-03,"11,195.21","11,235.57","10,839.30","10,861.64"
2020-05-04,"10,543.36","10,578.43","10,426.06","10,466.80"
2020-05-05,"10,627.07","10,736.95","10,518.94","10,729.46"
2020-05-06,"10,716.51","10,773.86","10,598.90","10,606.20"
2020-05-07,"10,640.77","10,761.86","10,617.23","10,759.27"
2020-05-08,"10,882.44","10,918.32","10,819.07","10,904.48"
2020-05-09,"10,882.44","10,918.32","10,819.07","10,904.48"
2020-05-10,"10,882.44","10,918.32","10,819.07","10,904.48"
2020-05-11,"10,948.24","10,986.22","10,740.82","10,824.99"
2020-05-12,"10,777.74","10,886.01","10,772.58","10,819.50"
2020-05-13,"10,669.99","10,698.13","10,530.32","10,542.66"
2020-05-14,"10,418.04","10,474.08","10,160.89","10,337.02"
2020-05-15,"10,470.85","10,547.19","10,382.54","10,465.17"
2020-05-16,"10,470.85","10,547.19","10,382.54","10,465.17"
2020-05-17,"10,470.85","10,547.19","10,382.54","10,465.17"
2020-05-18,"10,683.86","11,089.50","10,677.52","11,058.87"
2020-05-19,"11,200.92","11,201.18","10,936.07","11,075.29"
2020-05-20,"11,029.33","11,246.91","10,978.57","11,223.71"
2020-05-21,"11,088.12","11,194.92","11,036.91","11,065.93"
2020-05-22,"10,896.28","11,138.15","10,867.17","11,073.87"
2020-05-23,"10,896.28","11,138.15","10,867.17","11,073.87"
2020-05-24,"10,896.28","11,138.15","10,867.17","11,073.87"
2020-05-25,"11,186.04","11,391.28","11,118.12","11,391.28"
2020-05-26,"11,488.99","11,544.35","11,429.88","11,504.65"
2020-05-27,"11,530.20","11,747.20","11,519.77","11,657.69"
2020-05-28,"11,746.78","11,813.14","11,654.83","11,781.13"
2020-05-29,"11,649.37","11,729.98","11,575.74","11,586.85"
2020-05-30,"11,649.37","11,729.98","11,575.74","11,586.85"
2020-05-31,"11,649.37","11,729.98","11,575.74","11,586.85"
2020-06-01,"11,649.37","11,729.98","11,575.74","11,586.85"
2020-06-02,"11,896.70","12,055.57","11,850.34","12,021.28"
2020-06-03,"12,147.12","12,507.41","12,133.70","12,487.36"
2020-06-04,"12,390.03","12,558.24","12,326.44","12,430.56"
2020-06-05,"12,565.16","12,858.79","12,560.19","12,847.68"
2020-06-06,"12,565.16","12,858.79","12,560.19","12,847.68"
2020-06-07,"12,565.16","12,858.79","12,560.19","12,847.68"
2020-06-08,"12,722.68","12,913.13","12,670.95","12,819.59"
2020-06-09,"12,859.83","12,864.91","12,502.45","12,617.99"
2020-06-10,"12,719.15","12,763.89","12,471.06","12,530.16"
2020-06-11,"12,223.42","12,301.95","11,970.29","11,970.29"
2020-06-12,"11,876.34","12,172.63","11,828.66","11,949.28"
2020-06-13,"11,876.34","12,172.63","11,828.66","11,949.28"
2020-06-14,"11,876.34","12,172.63","11,828.66","11,949.28"
2020-06-15,"11,661.36","11,968.06","11,597.82","11,911.35"
2020-06-16,"12,168.37","12,434.27","12,132.80","12,315.66"
2020-06-17,"12,312.44","12,432.23","12,288.17","12,382.14"
2020-06-18,"12,347.49","12,483.84","12,189.67","12,281.53"
2020-06-19,"12,375.18","12,447.15","12,319.19","12,330.76"
2020-06-20,"12,375.18","12,447.15","12,319.19","12,330.76"
2020-06-21,"12,375.18","12,447.15","12,319.19","12,330.76"
2020-06-22,"12,194.48","12,399.37","12,172.12","12,262.97"
2020-06-23,"12,360.09","12,616.12","12,332.10","12,523.76"
2020-06-24,"12,459.81","12,489.24","12,093.94","12,093.94"
2020-06-25,"12,102.25","12,236.46","11,957.31","12,177.87"
2020-06-26,"12,308.48","12,347.45","12,060.89","12,089.39"
2020-06-27,"12,308.48","12,347.45","12,060.89","12,089.39"
2020-06-28,"12,308.48","12,347.45","12,060.89","12,089.39"
2020-06-29,"12,090.41","12,297.68","12,045.26","12,232.12"
2020-06-30,"12,287.94","12,350.35","12,188.09","12,310.93"
2020-07-01,"12,391.72","12,391.72","12,095.11","12,260.57"
2020-07-02,"12,378.80","12,658.17","12,370.72","12,608.46"
2020-07-03,"12,644.60","12,649.98","12,476.13","12,528.18"
2020-07-04,"12,644.60","12,649.98","12,476.13","12,528.18"
2020-07-05,"12,644.60","12,649.98","12,476.13","12,528.18"
2020-07-06,"12,774.77","12,842.59","12,655.21","12,733.45"
2020-07-07,"12,660.09","12,661.12","12,525.18","12,616.80"
2020-07-08,"12,542.58","12,670.19","12,463.22","12,494.81"
2020-07-09,"12,639.17","12,709.68","12,459.16","12,489.46"
2020-07-10,"12,442.22","12,649.99","12,416.69","12,633.71"
2020-07-11,"12,442.22","12,649.99","12,416.69","12,633.71"
2020-07-12,"12,442.22","12,649.99","12,416.69","12,633.71"
2020-07-13,"12,817.19","12,836.41","12,688.94","12,799.97"
2020-07-14,"12,642.23","12,697.91","12,535.90","12,697.36"
2020-07-15,"12,812.11","12,999.84","12,773.44","12,930.98"
2020-07-16,"12,857.30","12,919.23","12,805.47","12,874.97"
2020-07-17,"12,915.27","12,954.25","12,870.27","12,919.61"
2020-07-18,"12,915.27","12,954.25","12,870.27","12,919.61"
2020-07-19,"12,915.27","12,954.25","12,870.27","12,919.61"
2020-07-20,"12,898.11","13,063.69","12,811.72","13,046.92"
2020-07-21,"13,194.93","13,313.90","13,147.30","13,171.83"
2020-07-22,"13,165.29","13,197.92","13,067.06","13,104.25"
2020-07-23,"13,183.50","13,217.73","13,072.82","13,103.39"
2020-07-24,"12,919.31","12,935.50","12,812.02","12,838.06"
2020-07-25,"12,919.31","12,935.50","12,812.02","12,838.06"
2020-07-26,"12,919.31","12,935.50","12,812.02","12,838.06"
2020-07-27,"12,865.75","12,908.66","12,811.44","12,838.66"
2020-07-28,"12,886.23","12,936.01","12,746.46","12,835.28"
2020-07-29,"12,819.63","12,864.39","12,789.97","12,822.26"
2020-07-30,"12,762.12","12,768.71","12,253.92","12,379.65"
2020-07-31,"12,403.10","12,524.75","12,313.36","12,313.36"
2020-08-01,"12,403.10","12,524.75","12,313.36","12,313.36"
2020-08-02,"12,403.10","12,524.75","12,313.36","12,313.36"
2020-08-03,"12,374.46","12,698.56","12,365.61","12,646.98"
2020-08-04,"12,744.13","12,768.58","12,528.07","12,600.87"
2020-08-05,"12,667.12","12,757.03","12,632.99","12,660.25"
2020-08-06,"12,664.55","12,799.21","12,519.85","12,591.68"
2020-08-07,"12,634.79","12,691.66","12,517.44","12,674.88"
2020-08-08,"12,634.79","12,691.66","12,517.44","12,674.88"
2020-08-09,"12,634.79","12,691.66","12,517.44","12,674.88"
2020-08-10,"12,729.10","12,753.12","12,605.82","12,687.53"
2020-08-11,"12,806.97","13,046.13","12,802.06","12,946.89"
2020-08-12,"12,917.34","13,101.12","12,879.11","13,058.63"
2020-08-13,"13,044.47","13,075.25","12,956.30","12,993.71"
2020-08-14,"12,965.22","12,971.08","12,797.52","12,901.34"
2020-08-15,"12,965.22","12,971.08","12,797.52","12,901.34"
2020-08-16,"12,965.22","12,971.08","12,797.52","12,901.34"
2020-08-17,"12,924.88","12,960.84","12,847.85","12,920.66"
2020-08-18,"12,836.87","13,052.84","12,807.00","12,881.76"
2020-08-19,"12,838.63","12,980.70","12,833.80","12,977.33"
2020-08-20,"12,829.39","12,891.14","12,755.52","12,830.00"
2020-08-21,"12,879.45","12,911.27","12,633.71","12,764.80"
2020-08-22,"12,879.45","12,911.27","12,633.71","12,764.80"
2020-08-23,"12,879.45","12,911.27","12,633.71","12,764.80"
2020-08-24,"12,945.97","13,104.31","12,924.70","13,066.54"
2020-08-25,"13,136.77","13,221.82","13,060.87","13,061.62"
2020-08-26,"13,041.83","13,192.32","13,010.53","13,190.15"
2020-08-27,"13,206.58","13,218.05","13,087.37","13,096.36"
2020-08-28,"13,140.60","13,147.24","12,951.26","13,033.20"
2020-08-29,"13,140.60","13,147.24","12,951.26","13,033.20"
2020-08-30,"13,140.60","13,147.24","12,951.26","13,033.20"
2020-08-31,"13,103.93","13,148.19","12,923.76","12,945.38"
2020-09-01,"13,037.20","13,127.28","12,850.30","12,974.25"
2020-09-02,"13,071.66","13,303.17","13,062.17","13,243.43"
2020-09-03,"13,354.72","13,460.46","13,004.83","13,057.77"
2020-09-04,"12,916.12","13,127.08","12,753.69","12,842.66"
2020-09-05,"12,916.12","13,127.08","12,753.69","12,842.66"
2020-09-06,"12,916.12","13,127.08","12,753.69","12,842.66"
2020-09-07,"12,931.40","13,117.61","12,920.92","13,100.28"
2020-09-08,"13,126.23","13,147.52","12,856.55","12,968.33"
2020-09-09,"12,990.52","13,257.54","12,973.46","13,237.21"
2020-09-10,"13,265.51","13,297.71","13,161.93","13,208.89"
2020-09-11,"13,198.74","13,255.47","13,117.46","13,202.84"
2020-09-12,"13,198.74","13,255.47","13,117.46","13,202.84"
2020-09-13,"13,198.74","13,255.47","13,117.46","13,202.84"
2020-09-14,"13,329.61","13,339.14","13,159.72","13,193.66"
2020-09-15,"13,220.81","13,262.81","13,138.20","13,217.67"
2020-09-16,"13,224.16","13,277.23","13,181.56","13,255.37"
2020-09-17,"13,060.18","13,245.87","13,035.94","13,208.12"
2020-09-18,"13,210.86","13,263.44","13,116.25","13,116.25"
2020-09-19,"13,210.86","13,263.44","13,116.25","13,116.25"
2020-09-20,"13,210.86","13,263.44","13,116.25","13,116.25"
2020-09-21,"12,998.90","12,998.90","12,505.16","12,542.44"
2020-09-22,"12,629.71","12,698.12","12,592.97","12,594.39"
2020-09-23,"12,737.32","12,830.70","12,642.97","12,642.97"
2020-09-24,"12,520.47","12,684.80","12,512.50","12,606.57"
2020-09-25,"12,615.91","12,622.77","12,341.58","12,469.20"
2020-09-26,"12,615.91","12,622.77","12,341.58","12,469.20"
2020-09-27,"12,615.91","12,622.77","12,341.58","12,469.20"
2020-09-28,"12,673.73","12,873.40","12,660.15","12,870.87"
2020-09-29,"12,817.79","12,859.14","12,738.30","12,825.82"
2020-09-30,"12,754.77","12,869.96","12,698.42","12,760.73"
2020-10-01,"12,812.08","12,836.65","12,671.23","12,730.77"
2020-10-02,"12,558.78","12,690.25","12,539.86","12,689.04"
2020-10-03,"12,558.78","12,690.25","12,539.86","12,689.04"
2020-10-04,"12,558.78","12,690.25","12,539.86","12,689.04"
2020-10-05,"12,824.05","12,842.48","12,727.75","12,828.31"
2020-10-06,"12,858.97","12,966.09","12,779.65","12,906.02"
2020-10-07,"12,901.29","12,959.02","12,837.11","12,928.57"
2020-10-08,"13,011.23","13,100.85","12,956.64","13,042.21"
2020-10-09,"13,070.04","13,096.44","13,009.98","13,051.23"
2020-10-10,"13,070.04","13,096.44","13,009.98","13,051.23"
2020-10-11,"13,070.04","13,096.44","13,009.98","13,051.23"
2020-10-12,"13,086.06","13,151.80","13,058.34","13,138.41"
2020-10-13,"13,132.90","13,132.90","12,959.70","13,018.99"
2020-10-14,"13,012.69","13,066.44","12,975.12","13,028.06"
2020-10-15,"12,826.13","12,839.55","12,599.82","12,703.75"
2020-10-16,"12,773.35","12,955.86","12,733.06","12,908.99"
2020-10-17,"12,773.35","12,955.86","12,733.06","12,908.99"
2020-10-18,"12,773.35","12,955.86","12,733.06","12,908.99"
2020-10-19,"12,948.63","13,028.73","12,820.26","12,854.66"
2020-10-20,"12,819.15","12,850.29","12,725.45","12,736.95"
2020-10-21,"12,764.45","12,765.05","12,545.59","12,557.64"
2020-10-22,"12,429.41","12,583.02","12,345.45","12,543.06"
2020-10-23,"12,517.98","12,718.27","12,514.99","12,645.75"
2020-10-24,"12,517.98","12,718.27","12,514.99","12,645.75"
2020-10-25,"12,517.98","12,718.27","12,514.99","12,645.75"
2020-10-26,"12,303.41","12,404.51","12,174.22","12,177.18"
2020-10-27,"12,206.42","12,223.60","12,034.80","12,063.57"
2020-10-28,"11,848.31","11,852.02","11,457.12","11,560.51"
2020-10-29,"11,631.07","11,707.43","11,458.56","11,598.07"
2020-10-30,"11,472.61","11,614.13","11,450.08","11,556.48"
2020-10-31,"11,472.61","11,614.13","11,450.08","11,556.48"
2020-11-01,"11,472.61","11,614.13","11,450.08","11,556.48"
2020-11-02,"11,602.91","11,838.00","11,551.36","11,788.28"
2020-11-03,"11,858.81","12,088.98","11,851.03","12,088.98"
2020-11-04,"11,896.11","12,329.96","11,848.21","12,324.22"
2020-11-05,"12,420.88","12,591.30","12,398.59","12,568.09"
2020-11-06,"12,531.74","12,595.87","12,370.08","12,480.02"
2020-11-07,"12,531.74","12,595.87","12,370.08","12,480.02"
2020-11-08,"12,531.74","12,595.87","12,370.08","12,480.02"
2020-11-09,"12,713.19","13,297.05","12,670.58","13,095.97"
2020-11-10,"13,109.77","13,237.59","13,018.43","13,163.11"
2020-11-11,"13,205.95","13,244.32","13,138.76","13,216.18"
2020-11-12,"13,073.48","13,168.09","13,022.28","13,052.95"
2020-11-13,"13,036.97","13,145.48","13,004.82","13,076.72"
2020-11-14,"13,036.97","13,145.48","13,004.82","13,076.72"
2020-11-15,"13,036.97","13,145.48","13,004.82","13,076.72"
2020-11-16,"13,170.52","13,277.45","13,081.11","13,138.61"
2020-11-17,"13,130.54","13,151.02","13,050.41","13,133.47"
2020-11-18,"13,086.43","13,213.63","13,074.67","13,201.89"
2020-11-19,"13,101.71","13,138.14","13,034.51","13,086.16"
2020-11-20,"13,054.64","13,172.91","13,054.64","13,137.25"
2020-11-21,"13,054.64","13,172.91","13,054.64","13,137.25"
2020-11-22,"13,054.64","13,172.91","13,054.64","13,137.25"
2020-11-23,"13,215.44","13,312.42","13,126.97","13,126.97"
2020-11-24,"13,254.42","13,296.76","13,192.32","13,292.44"
2020-11-25,"13,346.77","13,346.96","13,235.82","13,289.80"
2020-11-26,"13,315.21","13,316.19","13,274.89","13,286.57"
2020-11-27,"13,280.51","13,364.17","13,272.74","13,335.68"
2020-11-28,"13,280.51","13,364.17","13,272.74","13,335.68"
2020-11-29,"13,280.51","13,364.17","13,272.74","13,335.68"
2020-11-30,"13,270.51","13,445.11","13,256.76","13,291.16"
2020-12-01,"13,371.66","13,434.30","13,334.99","13,382.30"
2020-12-02,"13,341.91","13,359.27","13,272.47","13,313.24"
2020-12-03,"13,304.83","13,307.54","13,223.93","13,252.86"
2020-12-04,"13,230.61","13,315.37","13,225.08","13,298.96"
2020-12-05,"13,230.61","13,315.37","13,225.08","13,298.96"
2020-12-06,"13,230.61","13,315.37","13,225.08","13,298.96"
2020-12-07,"13,255.78","13,289.43","13,163.26","13,271.00"
2020-12-08,"13,248.02","13,297.49","13,199.45","13,278.49"
2020-12-09,"13,344.14","13,454.13","13,327.87","13,340.26"
2020-12-10,"13,341.68","13,370.44","13,213.06","13,295.73"
2020-12-11,"13,255.24","13,265.61","13,009.48","13,114.30"
2020-12-12,"13,255.24","13,265.61","13,009.48","13,114.30"
2020-12-13,"13,255.24","13,265.61","13,009.48","13,114.30"
2020-12-14,"13,224.26","13,292.30","13,190.53","13,223.16"
2020-12-15,"13,216.49","13,374.96","13,210.15","13,362.87"
2020-12-16,"13,416.29","13,596.74","13,412.41","13,565.98"
2020-12-17,"13,691.49","13,725.84","13,649.53","13,667.25"
2020-12-18,"13,649.66","13,774.45","13,624.25","13,630.51"
2020-12-19,"13,649.66","13,774.45","13,624.25","13,630.51"
2020-12-20,"13,649.66","13,774.45","13,624.25","13,630.51"
2020-12-21,"13,398.22","13,399.99","13,060.34","13,246.30"
2020-12-22,"13,311.02","13,441.59","13,310.42","13,418.11"
2020-12-23,"13,456.63","13,601.71","13,456.63","13,587.23"
2020-12-24,"13,456.63","13,601.71","13,456.63","13,587.23"
2020-12-25,"13,456.63","13,601.71","13,456.63","13,587.23"
2020-12-26,"13,456.63","13,601.71","13,456.63","13,587.23"
2020-12-27,"13,456.63","13,601.71","13,456.63","13,587.23"
2020-12-28,"13,779.05","13,818.65","13,740.21","13,790.29"
2020-12-29,"13,873.35","13,903.11","13,747.08","13,761.38"
2020-12-30,"13,750.99","13,797.09","13,717.47","13,718.78"
2020-12-31,"13,750.99","13,797.09","13,717.47","13,718.78"
2021-01-01,"13,750.99","13,797.09","13,717.47","13,718.78"
2021-01-02,"13,750.99","13,797.09","13,717.47","13,718.78"
2021-01-03,"13,750.99","13,797.09","13,717.47","13,718.78"
2021-01-04,"13,890.22","13,907.13","13,647.79","13,726.74"
2021-01-05,"13,680.69","13,768.13","13,566.47","13,651.22"
2021-01-06,"13,687.08","13,919.23","13,617.11","13,891.97"
2021-01-07,"13,946.53","14,007.47","13,902.24","13,968.24"
2021-01-08,"14,106.60","14,131.52","14,007.71","14,049.53"
2021-01-09,"14,106.60","14,131.52","14,007.71","14,049.53"
2021-01-10,"14,106.60","14,131.52","14,007.71","14,049.53"
2021-01-11,"13,986.42","14,007.65","13,806.69","13,936.66"
2021-01-12,"13,985.89","13,999.57","13,871.44","13,925.06"
2021-01-13,"13,899.06","13,978.43","13,868.83","13,939.71"
2021-01-14,"13,973.77","14,030.22","13,942.88","13,988.70"
2021-01-15,"13,904.30","13,958.16","13,672.67","13,787.73"
2021-01-16,"13,904.30","13,958.16","13,672.67","13,787.73"
2021-01-17,"13,904.30","13,958.16","13,672.67","13,787.73"
2021-01-18,"13,701.98","13,850.40","13,701.74","13,848.35"
2021-01-19,"13,935.93","13,940.05","13,804.46","13,815.06"
2021-01-20,"13,848.77","13,952.20","13,835.99","13,921.37"
2021-01-21,"13,997.78","14,026.35","13,878.84","13,906.67"
2021-01-22,"13,858.05","13,897.73","13,744.26","13,873.97"
2021-01-23,"13,858.05","13,897.73","13,744.26","13,873.97"
2021-01-24,"13,858.05","13,897.73","13,744.26","13,873.97"
2021-01-25,"13,943.96","13,946.85","13,599.78","13,643.95"
2021-01-26,"13,687.39","13,925.73","13,670.23","13,870.99"
2021-01-27,"13,827.47","13,851.84","13,475.03","13,620.46"
2021-01-28,"13,500.64","13,698.54","13,310.95","13,665.93"
2021-01-29,"13,474.20","13,593.03","13,403.74","13,432.87"
2021-01-30,"13,474.20","13,593.03","13,403.74","13,432.87"
2021-01-31,"13,474.20","13,593.03","13,403.74","13,432.87"
2021-02-01,"13,559.94","13,648.05","13,518.45","13,622.02"
2021-02-02,"13,724.12","13,844.94","13,693.93","13,835.16"
2021-02-03,"13,986.72","13,988.15","13,866.39","13,933.63"
2021-02-04,"13,971.94","14,069.89","13,955.70","14,060.29"
2021-02-05,"14,061.69","14,114.44","14,013.13","14,056.72"
2021-02-06,"14,061.69","14,114.44","14,013.13","14,056.72"
2021-02-07,"14,061.69","14,114.44","14,013.13","14,056.72"
2021-02-08,"14,156.84","14,169.49","14,056.55","14,059.91"
2021-02-09,"14,055.60","14,061.61","13,962.14","14,011.80"
2021-02-10,"14,063.12","14,063.12","13,830.12","13,932.97"
2021-02-11,"13,958.39","14,053.06","13,916.63","14,040.91"
2021-02-12,"13,976.13","14,050.96","13,916.73","14,049.89"
2021-02-13,"13,976.13","14,050.96","13,916.73","14,049.89"
2021-02-14,"13,976.13","14,050.96","13,916.73","14,049.89"
2021-02-15,"14,109.07","14,131.21","14,074.25","14,109.48"
2021-02-16,"14,105.13","14,130.74","14,049.98","14,064.60"
2021-02-17,"14,028.10","14,036.95","13,894.06","13,909.27"
2021-02-18,"13,926.84","13,961.05","13,853.77","13,886.93"
2021-02-19,"13,941.40","14,026.18","13,892.72","13,993.23"
2021-02-20,"13,941.40","14,026.18","13,892.72","13,993.23"
2021-02-21,"13,941.40","14,026.18","13,892.72","13,993.23"
2021-02-22,"13,858.56","13,975.08","13,802.55","13,950.04"
2021-02-23,"13,984.98","13,989.24","13,664.71","13,864.81"
2021-02-24,"13,855.85","13,998.30","13,855.85","13,976.00"
2021-02-25,"14,045.02","14,051.01","13,879.17","13,879.33"
2021-02-26,"13,685.80","13,881.26","13,673.07","13,786.29"
2021-02-27,"13,685.80","13,881.26","13,673.07","13,786.29"
2021-02-28,"13,685.80","13,881.26","13,673.07","13,786.29"
2021-03-01,"13,962.43","14,022.02","13,873.83","14,012.82"
2021-03-02,"13,962.07","14,101.79","13,961.62","14,039.80"
2021-03-03,"14,130.86","14,197.49","13,979.73","14,080.03"
2021-03-04,"14,015.44","14,095.81","13,959.27","14,056.34"
2021-03-05,"13,958.54","14,068.03","13,868.20","13,920.69"
2021-03-06,"13,958.54","14,068.03","13,868.20","13,920.69"
2021-03-07,"13,958.54","14,068.03","13,868.20","13,920.69"
2021-03-08,"14,024.57","14,402.92","13,977.13","14,380.91"
2021-03-09,"14,345.51","14,475.65","14,309.35","14,437.94"
2021-03-10,"14,439.45","14,560.97","14,408.52","14,540.25"
2021-03-11,"14,553.54","14,595.02","14,515.07","14,569.39"
2021-03-12,"14,492.45","14,527.42","14,450.72","14,502.39"
2021-03-13,"14,492.45","14,527.42","14,450.72","14,502.39"
2021-03-14,"14,492.45","14,527.42","14,450.72","14,502.39"
2021-03-15,"14,504.49","14,572.24","14,409.35","14,461.42"
2021-03-16,"14,519.72","14,601.79","14,511.30","14,557.58"
2021-03-17,"14,565.29","14,601.63","14,539.70","14,596.61"
2021-03-18,"14,673.72","14,804.01","14,669.95","14,775.52"
2021-03-19,"14,697.26","14,747.56","14,563.21","14,621.00"
2021-03-20,"14,697.26","14,747.56","14,563.21","14,621.00"
2021-03-21,"14,697.26","14,747.56","14,563.21","14,621.00"
2021-03-22,"14,551.17","14,677.12","14,539.27","14,657.21"
2021-03-23,"14,582.07","14,707.37","14,516.22","14,662.02"
2021-03-24,"14,543.58","14,619.04","14,523.12","14,610.39"
2021-03-25,"14,550.40","14,621.36","14,422.65","14,621.36"
2021-03-26,"14,714.59","14,776.32","14,693.94","14,748.94"
2021-03-27,"14,714.59","14,776.32","14,693.94","14,748.94"
2021-03-28,"14,714.59","14,776.32","14,693.94","14,748.94"
2021-03-29,"14,809.80","14,845.42","14,756.04","14,817.72"
2021-03-30,"14,897.66","15,029.70","14,890.28","15,008.61"
2021-03-31,"14,982.12","15,026.49","14,973.59","15,008.34"
2021-04-01,"15,053.77","15,110.92","15,032.52","15,107.17"
2021-04-02,"15,053.77","15,110.92","15,032.52","15,107.17"
2021-04-03,"15,053.77","15,110.92","15,032.52","15,107.17"
2021-04-04,"15,053.77","15,110.92","15,032.52","15,107.17"
2021-04-05,"15,053.77","15,110.92","15,032.52","15,107.17"
2021-04-06,"15,289.97","15,311.86","15,209.90","15,212.68"
2021-04-07,"15,221.23","15,242.73","15,160.28","15,176.36"
2021-04-08,"15,236.44","15,247.78","15,144.11","15,202.68"
2021-04-09,"15,198.14","15,243.56","15,157.21","15,234.16"
2021-04-10,"15,198.14","15,243.56","15,157.21","15,234.16"
2021-04-11,"15,198.14","15,243.56","15,157.21","15,234.16"
2021-04-12,"15,238.85","15,275.33","15,212.24","15,215.00"
2021-04-13,"15,244.62","15,281.65","15,184.95","15,234.36"
2021-04-14,"15,253.59","15,255.92","15,191.51","15,209.15"
2021-04-15,"15,238.63","15,271.69","15,227.63","15,255.33"
2021-04-16,"15,277.85","15,473.83","15,274.22","15,459.75"
2021-04-17,"15,277.85","15,473.83","15,274.22","15,459.75"
2021-04-18,"15,277.85","15,473.83","15,274.22","15,459.75"
2021-04-19,"15,496.87","15,501.84","15,368.14","15,368.39"
2021-04-20,"15,361.15","15,393.13","15,109.54","15,129.51"
2021-04-21,"15,179.91","15,210.69","15,071.78","15,195.97"
2021-04-22,"15,252.04","15,328.33","15,230.20","15,320.52"
2021-04-23,"15,267.76","15,309.09","15,149.35","15,279.62"
2021-04-24,"15,267.76","15,309.09","15,149.35","15,279.62"
2021-04-25,"15,267.76","15,309.09","15,149.35","15,279.62"
2021-04-26,"15,297.93","15,325.89","15,237.02","15,296.34"
2021-04-27,"15,282.84","15,293.89","15,186.76","15,249.27"
2021-04-28,"15,320.40","15,355.28","15,266.61","15,292.18"
2021-04-29,"15,326.23","15,329.72","15,085.02","15,154.20"
2021-04-30,"15,204.39","15,244.26","15,135.91","15,135.91"
2021-05-01,"15,204.39","15,244.26","15,135.91","15,135.91"
2021-05-02,"15,204.39","15,244.26","15,135.91","15,135.91"
2021-05-03,"15,191.79","15,268.56","15,111.30","15,236.47"
2021-05-04,"15,259.50","15,260.75","14,845.27","14,856.48"
2021-05-05,"14,969.63","15,170.78","14,963.77","15,170.78"
2021-05-06,"15,170.77","15,281.40","15,092.77","15,196.74"
2021-05-07,"15,348.32","15,406.41","15,290.20","15,399.65"
2021-05-08,"15,348.32","15,406.41","15,290.20","15,399.65"
2021-05-09,"15,348.32","15,406.41","15,290.20","15,399.65"
2021-05-10,"15,417.53","15,419.43","15,347.96","15,400.41"
2021-05-11,"15,253.32","15,255.89","15,006.73","15,119.75"
2021-05-12,"15,144.04","15,226.36","15,058.11","15,150.22"
2021-05-13,"14,967.80","15,235.89","14,816.35","15,199.68"
2021-05-14,"15,301.74","15,417.24","15,214.68","15,416.64"
2021-05-15,"15,301.74","15,417.24","15,214.68","15,416.64"
2021-05-16,"15,301.74","15,417.24","15,214.68","15,416.64"
2021-05-17,"15,432.34","15,482.23","15,353.66","15,396.62"
2021-05-18,"15,514.72","15,538.01","15,344.10","15,386.58"
2021-05-19,"15,238.82","15,266.53","14,961.27","15,113.56"
2021-05-20,"15,207.32","15,370.26","15,102.35","15,370.26"
2021-05-21,"15,411.03","15,467.19","15,364.43","15,437.51"
2021-05-22,"15,411.03","15,467.19","15,364.43","15,437.51"
2021-05-23,"15,411.03","15,467.19","15,364.43","15,437.51"
2021-05-24,"15,411.03","15,467.19","15,364.43","15,437.51"
2021-05-25,"15,548.29","15,568.60","15,465.09","15,465.09"
2021-05-26,"15,520.44","15,541.86","15,407.48","15,450.72"
2021-05-27,"15,419.20","15,490.06","15,350.67","15,406.73"
2021-05-28,"15,443.14","15,548.72","15,435.74","15,519.98"
2021-05-29,"15,443.14","15,548.72","15,435.74","15,519.98"
2021-05-30,"15,443.14","15,548.72","15,435.74","15,519.98"
2021-05-31,"15,496.48","15,499.64","15,414.38","15,421.13"
2021-06-01,"15,513.13","15,685.40","15,512.36","15,567.36"
2021-06-02,"15,570.77","15,631.02","15,554.02","15,602.71"
2021-06-03,"15,591.54","15,657.15","15,477.32","15,632.67"
2021-06-04,"15,651.69","15,705.89","15,607.92","15,692.90"
2021-06-05,"15,651.69","15,705.89","15,607.92","15,692.90"
2021-06-06,"15,651.69","15,705.89","15,607.92","15,692.90"
2021-06-07,"15,661.58","15,732.06","15,614.18","15,677.15"
2021-06-08,"15,674.41","15,727.23","15,638.32","15,640.60"
2021-06-09,"15,642.74","15,669.14","15,505.15","15,581.14"
2021-06-10,"15,610.08","15,637.94","15,513.36","15,571.22"
2021-06-11,"15,583.29","15,703.84","15,548.35","15,693.27"
2021-06-12,"15,583.29","15,703.84","15,548.35","15,693.27"
2021-06-13,"15,583.29","15,703.84","15,548.35","15,693.27"
2021-06-14,"15,739.89","15,802.67","15,673.64","15,673.64"
2021-06-15,"15,744.77","15,792.35","15,714.94","15,729.52"
2021-06-16,"15,756.83","15,759.66","15,674.61","15,710.57"
2021-06-17,"15,655.32","15,752.34","15,649.22","15,727.67"
2021-06-18,"15,720.52","15,736.93","15,426.76","15,448.04"
2021-06-19,"15,720.52","15,736.93","15,426.76","15,448.04"
2021-06-20,"15,720.52","15,736.93","15,426.76","15,448.04"
